customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,segment,cluster
13994,3,6,2274.14,4,3,4,434,Champions,0
13995,14,14,3902.0099999999998,4,4,4,444,Champions,0
13996,385,2,895.76,1,2,3,123,Hibernating / Lost,1
13997,518,3,376.46,1,2,2,122,Hibernating / Lost,1
13998,446,3,566.7,1,2,2,122,Hibernating / Lost,1
13999,9,29,9502.26,4,4,4,444,Champions,0
14000,210,5,2046.34,2,3,3,233,At-Risk High Value,0
14001,45,9,4228.85,3,4,4,344,Champions,0
14002,133,2,529.73,2,2,2,222,Hibernating / Lost,0
14003,732,1,209.41,1,1,1,111,Hibernating / Lost,1
14004,42,11,6258.45,3,4,4,344,Champions,0
14005,9,5,2874.72,4,3,4,434,Champions,0
14006,115,7,2196.67,2,4,3,243,At-Risk High Value,0
14007,512,1,79.48,1,1,1,111,Hibernating / Lost,1
14008,431,1,509.04,1,1,2,112,Hibernating / Lost,1
14009,197,3,1099.91,2,2,3,223,Hibernating / Lost,0
14010,564,2,445.15,1,2,2,122,Hibernating / Lost,1
14011,479,2,457.82,1,2,2,122,Hibernating / Lost,1
14012,277,1,328.8,2,1,1,211,Hibernating / Lost,1
14013,109,5,1084.57,2,3,3,233,At-Risk High Value,0
14014,76,3,1948.21,3,2,3,323,Loyal Customers,0
14015,52,1,917.34,3,1,3,313,Recent / New Customers,0
14016,161,11,11403.41,2,4,4,244,At-Risk High Value,0
14017,570,1,229.75,1,1,1,111,Hibernating / Lost,1
14018,644,1,367.15,1,1,2,112,Hibernating / Lost,1
14019,46,3,1421.61,3,2,3,323,Loyal Customers,0
14020,16,4,1249.01,4,3,3,433,Champions,0
14021,154,7,1716.58,2,4,3,243,At-Risk High Value,0
14022,224,2,792.15,2,2,2,222,Hibernating / Lost,0
14023,6,2,584.0699999999999,4,2,2,422,Loyal Customers,0
14024,121,3,645.74,2,2,2,222,Hibernating / Lost,0
14025,464,8,4057.9,1,4,4,144,At-Risk High Value,1
14026,470,2,713.11,1,2,2,122,Hibernating / Lost,1
14027,60,1,104.82,3,1,1,311,Recent / New Customers,0
14028,549,3,10396.5,1,2,4,124,Hibernating / Lost,1
14029,62,2,467.66,3,2,2,322,Loyal Customers,0
14030,17,20,7521.8,4,4,4,444,Champions,0
14031,6,44,39019.51,4,4,4,444,Champions,0
14032,1,16,4546.41,4,4,4,444,Champions,0
14033,554,1,109.44,1,1,1,111,Hibernating / Lost,1
14034,21,3,648.89,4,2,2,422,Loyal Customers,0
14035,28,9,2794.75,3,4,4,344,Champions,0
14036,284,1,626.65,2,1,2,212,Hibernating / Lost,1
14037,175,6,836.95,2,3,2,232,Needs Attention,0
14038,77,5,3069.88,3,3,4,334,Champions,0
14039,32,2,267.28,3,2,1,321,Loyal Customers,0
14040,40,35,12523.81,3,4,4,344,Champions,0
14041,265,1,141.41,2,1,1,211,Hibernating / Lost,1
14042,724,1,431.98,1,1,2,112,Hibernating / Lost,1
14043,490,2,302.59999999999997,1,2,1,121,Hibernating / Lost,1
14044,26,10,3077.7,3,4,4,344,Champions,0
14045,108,16,10986.63,2,4,4,244,At-Risk High Value,0
14046,283,1,154.99,2,1,1,211,Hibernating / Lost,1
14047,8,14,3968.11,4,4,4,444,Champions,0
14048,304,3,748.69,2,2,2,222,Hibernating / Lost,1
14049,16,13,13023.4,4,4,4,444,Champions,0
14050,31,2,746.36,3,2,2,322,Loyal Customers,0
14051,0,37,21770.98,4,4,4,444,Champions,0
14052,19,2,466.66,4,2,2,422,Loyal Customers,0
14053,123,4,572.3,2,3,2,232,Needs Attention,0
14054,64,1,92.46000000000001,3,1,1,311,Recent / New Customers,0
14055,105,3,1520.96,2,2,3,223,Hibernating / Lost,0
14056,0,23,8152.71,4,4,4,444,Champions,0
14057,23,22,8346.66,4,4,4,444,Champions,0
14058,462,2,469.19,1,2,2,122,Hibernating / Lost,1
14059,266,1,183.6,2,1,1,211,Hibernating / Lost,1
14060,4,30,8898.24,4,4,4,444,Champions,0
14061,506,3,917.4300000000001,1,2,3,123,Hibernating / Lost,1
14062,9,24,25585.65,4,4,4,444,Champions,0
14063,437,9,22710.2,1,4,4,144,At-Risk High Value,1
14064,28,15,3260.24,3,4,4,344,Champions,0
14065,388,3,891.02,1,2,3,123,Hibernating / Lost,1
14066,266,1,152.55,2,1,1,211,Hibernating / Lost,1
14067,63,2,374.7,3,2,2,322,Loyal Customers,0
14068,319,4,1516.72,2,3,3,233,At-Risk High Value,1
14069,514,2,225.81,1,2,1,121,Hibernating / Lost,1
14070,684,1,321.6,1,1,1,111,Hibernating / Lost,1
14071,3,8,1437.57,4,4,3,443,Champions,0
14072,666,1,390.85,1,1,2,112,Hibernating / Lost,1
14073,31,1,151.04,3,1,1,311,Recent / New Customers,0
14074,622,1,219.4,1,1,1,111,Hibernating / Lost,1
14075,4,6,1734.87,4,3,3,433,Champions,0
14076,128,1,118.67,2,1,1,211,Hibernating / Lost,0
14077,40,6,615.08,3,3,2,332,Loyal Customers,0
14078,101,9,1553.47,2,4,3,243,At-Risk High Value,0
14079,124,2,618.73,2,2,2,222,Hibernating / Lost,0
14080,32,5,1115.68,3,3,3,333,Champions,0
14081,301,10,4867.57,2,4,4,244,At-Risk High Value,1
14082,364,2,413.36,2,2,2,222,Hibernating / Lost,1
14083,3,11,1082.19,4,4,3,443,Champions,0
14084,511,1,150.5,1,1,1,111,Hibernating / Lost,1
14085,1,33,9720.67,4,4,4,444,Champions,0
14086,462,1,39.95,1,1,1,111,Hibernating / Lost,1
14087,2,3,829.47,4,2,2,422,Loyal Customers,0
14088,9,16,64036.8,4,4,4,444,Champions,0
14089,56,1,158.75,3,1,1,311,Recent / New Customers,0
14090,324,1,76.32,2,1,1,211,Hibernating / Lost,1
14091,653,2,9530.08,1,2,4,124,Hibernating / Lost,1
14092,7,24,7229.45,4,4,4,444,Champions,0
14093,11,1,433.86,4,1,2,412,Recent / New Customers,0
14094,439,1,311.77,1,1,1,111,Hibernating / Lost,1
14095,722,1,2.95,1,1,1,111,Hibernating / Lost,1
14096,3,17,65164.79,4,4,4,444,Champions,0
14097,480,2,422.86,1,2,2,122,Hibernating / Lost,1
14098,36,1,147.35,3,1,1,311,Recent / New Customers,0
14099,15,20,5750.91,4,4,4,444,Champions,0
14100,137,1,191.95,2,1,1,211,Hibernating / Lost,0
14101,73,13,9961.93,3,4,4,344,Champions,0
14102,4,5,1105.8799999999999,4,3,3,433,Champions,0
14104,154,5,743.53,2,3,2,232,Needs Attention,0
14105,238,5,5988.83,2,3,4,234,At-Risk High Value,0
14106,736,1,214.8,1,1,1,111,Hibernating / Lost,1
14107,51,11,4877.3,3,4,4,344,Champions,0
14108,30,4,1044.96,3,3,3,333,Champions,0
14109,72,1,144.2,3,1,1,311,Recent / New Customers,0
14110,3,33,12987.95,4,4,4,444,Champions,0
14111,13,4,692.85,4,3,2,432,Loyal Customers,0
14112,22,13,5834.59,4,4,4,444,Champions,0
14113,3,16,7092.61,4,4,4,444,Champions,0
14114,273,7,1364.09,2,4,3,243,At-Risk High Value,1
14115,501,2,622.67,1,2,2,122,Hibernating / Lost,1
14116,19,5,1382.74,4,3,3,433,Champions,0
14117,143,1,90.0,2,1,1,211,Hibernating / Lost,0
14118,428,1,458.45,1,1,2,112,Hibernating / Lost,1
14119,375,2,183.37,2,2,1,221,Hibernating / Lost,1
14121,3,4,2780.15,4,3,4,434,Champions,0
14122,405,3,362.42,1,2,2,122,Hibernating / Lost,1
14123,732,1,436.18,1,1,2,112,Hibernating / Lost,1
14124,83,1,419.58,3,1,2,312,Recent / New Customers,0
14125,10,3,2720.63,4,2,4,424,Loyal Customers,0
14126,7,4,1172.46,4,3,3,433,Champions,0
14127,122,6,1900.08,2,3,3,233,At-Risk High Value,0
14128,60,3,924.21,3,2,3,323,Loyal Customers,0
14129,1,9,2591.34,4,4,4,444,Champions,0
14130,318,4,1858.77,2,3,3,233,At-Risk High Value,1
14131,648,1,168.22,1,1,1,111,Hibernating / Lost,1
14132,1,11,3586.0299999999997,4,4,4,444,Champions,0
14133,129,4,911.14,2,3,3,233,At-Risk High Value,0
14134,382,15,11123.35,1,4,4,144,At-Risk High Value,1
14135,1,24,8839.67,4,4,4,444,Champions,0
14136,400,5,1570.81,1,3,3,133,At-Risk High Value,1
14137,695,1,332.7,1,1,1,111,Hibernating / Lost,1
14138,1,2,965.88,4,2,3,423,Loyal Customers,0
14139,45,4,1086.8,3,3,3,333,Champions,0
14140,3,2,935.05,4,2,3,423,Loyal Customers,0
14141,2,4,915.13,4,3,3,433,Champions,0
14142,372,2,671.34,2,2,2,222,Hibernating / Lost,1
14143,133,1,115.8,2,1,1,211,Hibernating / Lost,0
14144,485,1,30.6,1,1,1,111,Hibernating / Lost,1
14145,46,7,7600.05,3,4,4,344,Champions,0
14146,8,12,9450.3,4,4,4,444,Champions,0
14147,77,9,2590.2,3,4,4,344,Champions,0
14148,233,2,466.29,2,2,2,222,Hibernating / Lost,0
14149,220,1,446.62,2,1,2,212,Hibernating / Lost,0
14150,35,2,658.64,3,2,2,322,Loyal Customers,0
14151,672,2,679.45,1,2,2,122,Hibernating / Lost,1
14152,74,7,1997.34,3,4,3,343,Champions,0
14153,482,1,233.39999999999998,1,1,1,111,Hibernating / Lost,1
14154,238,8,6460.7,2,4,4,244,At-Risk High Value,0
14155,265,1,118.75,2,1,1,211,Hibernating / Lost,1
14156,9,156,313437.62,4,4,4,444,Champions,2
14157,19,5,978.69,4,3,3,433,Champions,0
14158,39,1,507.65999999999997,3,1,2,312,Recent / New Customers,0
14159,19,20,7860.8,4,4,4,444,Champions,0
14160,609,7,8421.47,1,4,4,144,At-Risk High Value,1
14161,215,7,2996.93,2,4,4,244,At-Risk High Value,0
14162,173,2,289.36,2,2,1,221,Hibernating / Lost,0
14163,86,5,2594.62,3,3,4,334,Champions,0
14164,70,2,1631.77,3,2,3,323,Loyal Customers,0
14165,275,1,120.44,2,1,1,211,Hibernating / Lost,1
14166,504,2,251.15,1,2,1,121,Hibernating / Lost,1
14167,38,8,1274.29,3,4,3,343,Champions,0
14168,420,2,370.45,1,2,2,122,Hibernating / Lost,1
14169,430,2,621.51,1,2,2,122,Hibernating / Lost,1
14170,374,3,570.18,2,2,2,222,Hibernating / Lost,1
14171,97,2,498.79,2,2,2,222,Hibernating / Lost,0
14172,604,3,369.02,1,2,2,122,Hibernating / Lost,1
14173,10,6,586.0,4,3,2,432,Loyal Customers,0
14174,32,1,134.46,3,1,1,311,Recent / New Customers,0
14175,59,8,7678.88,3,4,4,344,Champions,0
14176,296,5,756.46,2,3,2,232,Needs Attention,1
14177,85,13,2209.69,3,4,3,343,Champions,0
14178,8,7,1600.26,4,4,3,443,Champions,0
14179,40,2,701.57,3,2,2,322,Loyal Customers,0
14180,10,33,6117.5,4,4,4,444,Champions,0
14181,410,2,308.35,1,2,1,121,Hibernating / Lost,1
14182,443,4,678.77,1,3,2,132,Needs Attention,1
14183,410,2,278.34000000000003,1,2,1,121,Hibernating / Lost,1
14184,66,1,452.89,3,1,2,312,Recent / New Customers,0
14185,330,1,197.65,2,1,1,211,Hibernating / Lost,1
14186,426,5,1550.6299999999999,1,3,3,133,At-Risk High Value,1
14187,473,1,123.5,1,1,1,111,Hibernating / Lost,1
14188,30,6,2054.36,3,3,3,333,Champions,0
14189,1,16,5503.15,4,4,4,444,Champions,0
14190,665,1,79.9,1,1,1,111,Hibernating / Lost,1
14191,1,15,4817.66,4,4,4,444,Champions,0
14192,387,1,293.74,1,1,1,111,Hibernating / Lost,1
14193,67,3,1210.19,3,2,3,323,Loyal Customers,0
14194,4,36,18670.59,4,4,4,444,Champions,0
14195,201,6,2615.6,2,3,4,234,At-Risk High Value,0
14196,106,1,335.52,2,1,1,211,Hibernating / Lost,0
14197,410,1,390.05,1,1,2,112,Hibernating / Lost,1
14198,17,9,1569.73,4,4,3,443,Champions,0
14199,217,4,1091.7,2,3,3,233,At-Risk High Value,0
14200,616,1,379.2,1,1,2,112,Hibernating / Lost,1
14201,59,10,1193.54,3,4,3,343,Champions,0
14202,380,3,847.76,1,2,2,122,Hibernating / Lost,1
14203,396,1,339.34,1,1,1,111,Hibernating / Lost,1
14204,1,4,1024.83,4,3,3,433,Champions,0
14205,16,9,2414.2,4,4,4,444,Champions,0
14206,238,3,1185.01,2,2,3,223,Hibernating / Lost,0
14207,687,1,157.8,1,1,1,111,Hibernating / Lost,1
14208,94,2,567.05,3,2,2,322,Loyal Customers,0
14209,10,15,4993.2699999999995,4,4,4,444,Champions,0
14210,105,16,5556.57,2,4,4,244,At-Risk High Value,0
14211,52,18,4402.29,3,4,4,344,Champions,0
14212,89,2,2190.14,3,2,3,323,Loyal Customers,0
14213,404,1,1192.2,1,1,3,113,Hibernating / Lost,1
14214,30,5,1004.38,3,3,3,333,Champions,0
14215,11,9,3250.33,4,4,4,444,Champions,0
14216,2,5,2150.04,4,3,3,433,Champions,0
14217,1,23,3298.59,4,4,4,444,Champions,0
14218,42,1,169.48,3,1,1,311,Recent / New Customers,0
14219,3,3,633.83,4,2,2,422,Loyal Customers,0
14220,246,4,1515.0,2,3,3,233,At-Risk High Value,0
14221,41,17,6517.49,3,4,4,344,Champions,0
14222,176,1,683.17,2,1,2,212,Hibernating / Lost,0
14223,91,3,991.13,3,2,3,323,Loyal Customers,0
14224,109,9,1841.71,2,4,3,243,At-Risk High Value,0
14225,434,4,2031.07,1,3,3,133,At-Risk High Value,1
14226,28,6,2985.13,3,3,4,334,Champions,0
14227,25,15,6368.71,4,4,4,444,Champions,0
14228,437,3,745.5,1,2,2,122,Hibernating / Lost,1
14229,51,7,2594.04,3,4,4,344,Champions,0
14230,435,3,979.8,1,2,3,123,Hibernating / Lost,1
14231,183,4,1235.62,2,3,3,233,At-Risk High Value,0
14232,42,5,2048.07,3,3,3,333,Champions,0
14233,48,7,2904.27,3,4,4,344,Champions,0
14234,21,4,754.12,4,3,2,432,Loyal Customers,0
14235,74,9,4717.99,3,4,4,344,Champions,0
14236,80,5,1555.3400000000001,3,3,3,333,Champions,0
14237,372,2,471.14,2,2,2,222,Hibernating / Lost,1
14238,325,3,434.23,2,2,2,222,Hibernating / Lost,1
14239,42,21,4263.17,3,4,4,344,Champions,0
14240,29,3,1247.49,3,2,3,323,Loyal Customers,0
14241,183,2,333.7,2,2,1,221,Hibernating / Lost,0
14242,234,2,280.55,2,2,1,221,Hibernating / Lost,0
14243,8,17,7217.75,4,4,4,444,Champions,0
14244,660,1,366.41999999999996,1,1,2,112,Hibernating / Lost,1
14245,219,2,1693.45,2,2,3,223,Hibernating / Lost,0
14246,110,3,1474.06,2,2,3,223,Hibernating / Lost,0
14247,277,5,753.56,2,3,2,232,Needs Attention,1
14248,317,3,1032.95,2,2,3,223,Hibernating / Lost,1
14249,410,12,5400.46,1,4,4,144,At-Risk High Value,1
14250,6,3,1904.05,4,2,3,423,Loyal Customers,0
14251,1,5,2879.7,4,3,4,434,Champions,0
14252,380,1,350.99,1,1,2,112,Hibernating / Lost,1
14253,492,2,363.40000000000003,1,2,2,122,Hibernating / Lost,1
14254,432,1,601.03,1,1,2,112,Hibernating / Lost,1
14255,545,1,1000.63,1,1,3,113,Hibernating / Lost,1
14256,259,5,2460.79,2,3,4,234,At-Risk High Value,0
14257,63,9,5954.45,3,4,4,344,Champions,0
14258,8,25,32051.34,4,4,4,444,Champions,0
14259,141,1,120.0,2,1,1,211,Hibernating / Lost,0
14260,470,3,824.28,1,2,2,122,Hibernating / Lost,1
14261,50,2,1163.45,3,2,3,323,Loyal Customers,0
14262,7,8,2618.23,4,4,4,444,Champions,0
14263,422,1,322.93,1,1,1,111,Hibernating / Lost,1
14264,154,6,1517.36,2,3,3,233,At-Risk High Value,0
14265,108,4,1373.35,2,3,3,233,At-Risk High Value,0
14266,427,1,40.56,1,1,1,111,Hibernating / Lost,1
14267,162,3,1516.24,2,2,3,223,Hibernating / Lost,0
14268,470,1,354.85,1,1,2,112,Hibernating / Lost,1
14269,438,1,295.73,1,1,1,111,Hibernating / Lost,1
14270,331,1,492.65,2,1,2,212,Hibernating / Lost,1
14271,225,2,214.18,2,2,1,221,Hibernating / Lost,0
14272,73,4,920.81,3,3,3,333,Champions,0
14273,50,4,559.97,3,3,2,332,Loyal Customers,0
14274,685,1,256.6,1,1,1,111,Hibernating / Lost,1
14275,395,6,1189.3799999999999,1,3,3,133,At-Risk High Value,1
14276,98,7,2102.68,2,4,3,243,At-Risk High Value,0
14277,14,9,17197.61,4,4,4,444,Champions,0
14278,409,1,205.82999999999998,1,1,1,111,Hibernating / Lost,1
14279,520,2,191.86,1,2,1,121,Hibernating / Lost,1
14280,196,1,134.04,2,1,1,211,Hibernating / Lost,0
14281,407,1,245.14999999999998,1,1,1,111,Hibernating / Lost,1
14282,2,25,7250.76,4,4,4,444,Champions,0
14283,462,4,628.44,1,3,2,132,Needs Attention,1
14284,30,3,1299.65,3,2,3,323,Loyal Customers,0
14285,20,8,3284.42,4,4,4,444,Champions,0
14286,23,7,8479.76,4,4,4,444,Champions,0
14287,7,3,176.63,4,2,1,421,Loyal Customers,0
14288,212,1,426.6,2,1,2,212,Hibernating / Lost,0
14289,8,6,911.26,4,3,3,433,Champions,0
14290,10,8,4516.56,4,4,4,444,Champions,0
14291,1,23,7904.099999999999,4,4,4,444,Champions,0
14292,7,16,9226.25,4,4,4,444,Champions,0
14293,2,9,2903.0099999999998,4,4,4,444,Champions,0
14294,406,1,375.34,1,1,2,112,Hibernating / Lost,1
14295,39,5,2362.91,3,3,4,334,Champions,0
14296,420,2,456.4,1,2,2,122,Hibernating / Lost,1
14297,17,4,1305.33,4,3,3,433,Champions,0
14298,7,82,91194.49,4,4,4,444,Champions,3
14299,7,27,14070.25,4,4,4,444,Champions,0
14300,18,1,43.2,4,1,1,411,Recent / New Customers,0
14301,116,4,1992.1799999999998,2,3,3,233,At-Risk High Value,0
14302,430,3,742.9,1,2,2,122,Hibernating / Lost,1
14303,406,2,277.94,1,2,1,121,Hibernating / Lost,1
14304,222,3,1725.01,2,2,3,223,Hibernating / Lost,0
14305,70,3,1858.96,3,2,3,323,Loyal Customers,0
14306,50,6,3151.4,3,3,4,334,Champions,0
14307,88,10,4287.92,3,4,4,344,Champions,0
14308,548,2,1147.02,1,2,3,123,Hibernating / Lost,1
14309,7,11,3780.81,4,4,4,444,Champions,0
14310,432,1,492.1,1,1,2,112,Hibernating / Lost,1
14311,242,2,516.45,2,2,2,222,Hibernating / Lost,0
14312,46,11,3090.29,3,4,4,344,Champions,0
14314,106,2,229.79999999999998,2,2,1,221,Hibernating / Lost,0
14315,44,8,3197.82,3,4,4,344,Champions,0
14316,421,5,1370.34,1,3,3,133,At-Risk High Value,1
14317,64,1,508.58,3,1,2,312,Recent / New Customers,0
14318,459,1,158.02,1,1,1,111,Hibernating / Lost,1
14319,423,1,494.84999999999997,1,1,2,112,Hibernating / Lost,1
14320,206,5,1346.75,2,3,3,233,At-Risk High Value,0
14321,10,7,2218.06,4,4,3,443,Champions,0
14322,428,4,474.1,1,3,2,132,Needs Attention,1
14323,114,2,605.06,2,2,2,222,Hibernating / Lost,0
14324,409,2,701.61,1,2,2,122,Hibernating / Lost,1
14325,569,1,245.48,1,1,1,111,Hibernating / Lost,1
14326,241,3,940.98,2,2,3,223,Hibernating / Lost,0
14327,162,6,1894.93,2,3,3,233,At-Risk High Value,0
14328,437,1,445.05,1,1,2,112,Hibernating / Lost,1
14329,16,15,9887.62,4,4,4,444,Champions,0
14330,623,1,200.63,1,1,1,111,Hibernating / Lost,1
14331,123,2,462.65999999999997,2,2,2,222,Hibernating / Lost,0
14332,22,5,1917.41,4,3,3,433,Champions,0
14333,67,1,415.2,3,1,2,312,Recent / New Customers,0
14334,16,12,4318.48,4,4,4,444,Champions,0
14335,15,2,454.86,4,2,2,422,Loyal Customers,0
14336,16,4,1614.91,4,3,3,433,Champions,0
14338,160,3,928.1,2,2,3,223,Hibernating / Lost,0
14339,242,2,620.27,2,2,2,222,Hibernating / Lost,0
14340,218,1,134.7,2,1,1,211,Hibernating / Lost,0
14341,44,18,4452.02,3,4,4,344,Champions,0
14342,20,6,918.4399999999999,4,3,3,433,Champions,0
14343,420,4,1079.66,1,3,3,133,At-Risk High Value,1
14344,126,20,2993.05,2,4,4,244,At-Risk High Value,0
14345,38,1,108.98,3,1,1,311,Recent / New Customers,0
14346,120,5,2315.75,2,3,4,234,At-Risk High Value,0
14347,736,1,82.6,1,1,1,111,Hibernating / Lost,1
14348,259,1,409.57,2,1,2,212,Hibernating / Lost,1
14349,9,1,133.5,4,1,1,411,Recent / New Customers,0
14350,273,3,972.03,2,2,3,223,Hibernating / Lost,1
14351,164,1,51.0,2,1,1,211,Hibernating / Lost,0
14352,156,4,1078.96,2,3,3,233,At-Risk High Value,0
14353,214,3,376.5,2,2,2,222,Hibernating / Lost,0
14354,5,2,163.62,4,2,1,421,Loyal Customers,0
14355,365,3,840.05,2,2,2,222,Hibernating / Lost,1
14356,79,2,701.23,3,2,2,322,Loyal Customers,0
14357,42,1,225.12,3,1,1,311,Recent / New Customers,0
14358,388,2,400.06,1,2,2,122,Hibernating / Lost,1
14359,18,3,912.18,4,2,3,423,Loyal Customers,0
14360,31,4,2118.03,3,3,3,333,Champions,0
14361,578,1,214.71,1,1,1,111,Hibernating / Lost,1
14362,21,1,151.5,4,1,1,411,Recent / New Customers,0
14363,401,2,227.47,1,2,1,121,Hibernating / Lost,1
14364,108,8,3717.35,2,4,4,244,At-Risk High Value,0
14365,394,2,634.68,1,2,2,122,Hibernating / Lost,1
14366,524,1,136.0,1,1,1,111,Hibernating / Lost,1
14367,7,16,9227.82,4,4,4,444,Champions,0
14368,319,1,155.0,2,1,1,211,Hibernating / Lost,1
14369,641,2,469.13,1,2,2,122,Hibernating / Lost,1
14370,450,6,1175.78,1,3,3,133,At-Risk High Value,1
14371,294,1,100.5,2,1,1,211,Hibernating / Lost,1
14372,442,2,860.0799999999999,1,2,2,122,Hibernating / Lost,1
14373,357,1,76.55,2,1,1,211,Hibernating / Lost,1
14374,540,1,108.0,1,1,1,111,Hibernating / Lost,1
14375,184,3,1106.82,2,2,3,223,Hibernating / Lost,0
14376,682,1,215.46,1,1,1,111,Hibernating / Lost,1
14377,190,2,617.05,2,2,2,222,Hibernating / Lost,0
14378,621,1,131.25,1,1,1,111,Hibernating / Lost,1
14379,43,4,1265.16,3,3,3,333,Champions,0
14380,681,1,48.96,1,1,1,111,Hibernating / Lost,1
14381,51,2,625.9399999999999,3,2,2,322,Loyal Customers,0
14382,25,2,1193.6299999999999,4,2,3,423,Loyal Customers,0
14383,37,3,1247.69,3,2,3,323,Loyal Customers,0
14384,500,1,58.5,1,1,1,111,Hibernating / Lost,1
14385,8,3,202.10999999999999,4,2,1,421,Loyal Customers,0
14386,296,1,142.4,2,1,1,211,Hibernating / Lost,1
14387,32,3,1727.6,3,2,3,323,Loyal Customers,0
14388,9,16,6388.2,4,4,4,444,Champions,0
14389,64,5,1898.01,3,3,3,333,Champions,0
14390,9,13,6150.03,4,4,4,444,Champions,0
14391,576,1,135.6,1,1,1,111,Hibernating / Lost,1
14392,431,1,266.4,1,1,1,111,Hibernating / Lost,1
14393,217,1,67.95,2,1,1,211,Hibernating / Lost,0
14394,564,1,93.8,1,1,1,111,Hibernating / Lost,1
14395,1,20,7801.93,4,4,4,444,Champions,0
14396,64,7,1969.38,3,4,3,343,Champions,0
14397,2,19,2612.96,4,4,4,444,Champions,0
14398,400,2,707.79,1,2,2,122,Hibernating / Lost,1
14399,393,8,2108.21,1,4,3,143,At-Risk High Value,1
14400,148,3,1732.47,2,2,3,223,Hibernating / Lost,0
14401,3,22,6795.9,4,4,4,444,Champions,0
14402,651,1,285.6,1,1,1,111,Hibernating / Lost,1
14403,129,6,1880.51,2,3,3,233,At-Risk High Value,0
14404,33,13,2724.13,3,4,4,344,Champions,0
14405,386,1,195.0,1,1,1,111,Hibernating / Lost,1
14406,118,1,156.75,2,1,1,211,Hibernating / Lost,0
14407,106,6,2157.73,2,3,3,233,At-Risk High Value,0
14408,10,11,4102.27,4,4,4,444,Champions,0
14409,70,9,3427.29,3,4,4,344,Champions,0
14410,91,11,2631.9,3,4,4,344,Champions,0
14411,310,1,1063.0,2,1,3,213,Hibernating / Lost,1
14412,42,3,1426.19,3,2,3,323,Loyal Customers,0
14413,361,4,764.52,2,3,2,232,Needs Attention,1
14414,91,8,2399.33,3,4,4,344,Champions,0
14415,0,23,11980.09,4,4,4,444,Champions,0
14416,21,2,490.22,4,2,2,422,Loyal Customers,0
14417,387,1,524.65,1,1,2,112,Hibernating / Lost,1
14418,3,3,1937.25,4,2,3,423,Loyal Customers,0
14419,10,7,1254.64,4,4,3,443,Champions,0
14420,98,4,1639.17,2,3,3,233,At-Risk High Value,0
14421,56,6,2469.37,3,3,4,334,Champions,0
14422,0,19,10271.52,4,4,4,444,Champions,0
14423,217,3,916.61,2,2,3,223,Hibernating / Lost,0
14424,17,1,322.08,4,1,1,411,Recent / New Customers,0
14425,434,3,661.39,1,2,2,122,Hibernating / Lost,1
14426,23,17,11727.94,4,4,4,444,Champions,0
14427,49,4,1263.52,3,3,3,333,Champions,0
14428,6,5,1224.06,4,3,3,433,Champions,0
14429,403,1,516.28,1,1,2,112,Hibernating / Lost,1
14430,511,3,1220.9,1,2,3,123,Hibernating / Lost,1
14431,302,4,2614.2,2,3,4,234,At-Risk High Value,1
14432,9,6,2248.5,4,3,4,434,Champions,0
14433,465,1,280.7,1,1,1,111,Hibernating / Lost,1
14434,21,6,1372.8,4,3,3,433,Champions,0
14435,501,1,90.42,1,1,1,111,Hibernating / Lost,1
14436,98,2,271.7,2,2,1,221,Hibernating / Lost,0
14437,365,5,873.34,2,3,3,233,At-Risk High Value,1
14438,305,1,131.9,2,1,1,211,Hibernating / Lost,1
14439,319,5,9443.04,2,3,4,234,At-Risk High Value,1
14440,7,13,5982.03,4,4,4,444,Champions,0
14441,0,11,4611.69,4,4,4,444,Champions,0
14442,204,7,5367.02,2,4,4,244,At-Risk High Value,0
14443,53,5,2082.97,3,3,3,333,Champions,0
14444,455,1,120.44,1,1,1,111,Hibernating / Lost,1
14445,455,1,221.65,1,1,1,111,Hibernating / Lost,1
14446,0,5,1200.28,4,3,3,433,Champions,0
14447,18,6,1711.73,4,3,3,433,Champions,0
14448,8,2,375.35,4,2,2,422,Loyal Customers,0
14449,18,8,2230.96,4,4,3,443,Champions,0
14450,180,7,1128.44,2,4,3,243,At-Risk High Value,0
14451,59,12,3258.68,3,4,4,344,Champions,0
14452,10,4,658.95,4,3,2,432,Loyal Customers,0
14453,189,1,119.93,2,1,1,211,Hibernating / Lost,0
14454,375,5,977.3,2,3,3,233,At-Risk High Value,1
14455,431,4,617.72,1,3,2,132,Needs Attention,1
14456,4,9,3017.28,4,4,4,444,Champions,0
14457,310,1,113.64,2,1,1,211,Hibernating / Lost,1
14458,380,1,228.07,1,1,1,111,Hibernating / Lost,1
14459,154,2,5375.74,2,2,4,224,Hibernating / Lost,0
14460,109,9,1093.5,2,4,3,243,At-Risk High Value,0
14461,147,13,6676.91,2,4,4,244,At-Risk High Value,0
14462,65,12,2242.81,3,4,3,343,Champions,0
14463,97,4,786.5699999999999,2,3,2,232,Needs Attention,0
14464,567,2,111.0,1,2,1,121,Hibernating / Lost,1
14465,246,11,3925.85,2,4,4,244,At-Risk High Value,0
14466,28,13,4267.15,3,4,4,344,Champions,0
14467,17,12,2203.24,4,4,3,443,Champions,0
14468,733,1,204.24,1,1,1,111,Hibernating / Lost,1
14469,415,4,2093.46,1,3,3,133,At-Risk High Value,1
